,Unnamed: 0,File Name,Candidate,Sentence,Propaganda Segments,Loaded_Language,"Name_Calling,Labeling",Repetition,"Exaggeration,Minimisation",Doubt,Appeal_to_fear-prejudice,Flag-Waving,Causal_Oversimplification,Slogans,Appeal_to_Authority,Black-and-White_Fallacy,Thought-terminating Cliches,"Whataboutism,Straw_Men,Red_Herring","Obfuscation,Intentional_Vagueness,Confusion","Bandwagon,Reductio_ad_hitlerum",Num Prop,Thought-terminating_Cliches,Content_Category
1461,1461,DT_tweets_364_7.txt,DT,"I hope that Crooked Hillary picks Goofy Elizabeth Warren sometimes referred to as Pocahontas as her V.P. Then we can litigate her fraud!
","Crooked Hillary picks Goofy: Name_Calling,Labeling",,1.0,,,,,,,,,,,,,,1.0,,tweet
1462,1462,DT_tweets_369_19.txt,DT,"Great job @IvankaTrump! #RNCinCLE
",Great job: Loaded_Language,1.0,,,,,,,,,,,,,,,1.0,,tweet
1463,1463,DT_tweets_369_25.txt,DT,"This is a MOVEMENT! #RNCinCLE
",This is a MOVEMENT: Slogans,,,,,,,,,1.0,,,,,,,1.0,,tweet
1464,1464,DT_tweets_372_15.txt,DT,"The Democrats are in a total meltdown but the biased media will say how great they are doing! E-mails say the rigged system is alive & well!
","a total meltdown: Loaded_Language, ""the biased media"": Name_Calling,Labeling",1.0,,,,,,,,,,,,,,,2.0,,tweet
1465,1465,DT_tweets_373_9.txt,DT,"The State of Florida is so embarrassed by the antics of Crooked Hillary Clinton and Debbie Wasserman Schultz that they will vote for CHANGE!
",The State of Florida is so embarrassed by the antics of Crooked Hillary Clinton and Debbie Wasserman Schultz that they will vote for CHANGE: Causal_Oversimplification,,,,,,,,1.0,,,,,,,,1.0,,tweet
1466,1466,DT_tweets_379_2.txt,DT,"Hillary Clinton should not be given national security briefings in that she is a lose cannon with extraordinarily bad judgement & insticts.
","a lose cannon with extraordinarily bad judgement & insticts: Name_Calling,Labeling",,1.0,,,,,,,,,,,,,,1.0,,tweet
1467,1467,DT_tweets_379_20.txt,DT,"#CrookedHillary = Obamas third term which would be terrible news for our economic growth - seen below.
","CrookedHillary: Name_Calling,Labeling, ""terrible news"": Loaded_Language",,1.0,,,,,,,,,,,,,,2.0,,tweet
1468,1468,DT_tweets_381_16.txt,DT,"Crooked Hillary Clinton is 100% owned by her donors. #ImWithYou #MAGA
","Crooked Hillary: Name_Calling,Labeling",,1.0,,,,,,,,,,,,,,1.0,,tweet
1469,1469,DT_tweets_382_5.txt,DT,"The Washington Post calls out #CrookedHillary for what she REALLY is. A PATHOLOGICAL LIAR! Watch that nose grow!
","CrookedHillary: Name_Calling,Labeling, ""A PATHOLOGICAL LIAR"": Name_Calling,Labeling, ""Watch that nose grow"": Loaded_Language",,2.0,,,,,,,,,,,,,,3.0,,tweet
1470,1470,DT_tweets_391_13.txt,DT,"RT @NRA:   is right. If @HillaryClinton gets to pick her anti-#2A #SCOTUS judges theres nothing we can do. #NeverHillary
",theres nothing we can do: Thought-terminating_Cliches,,,,,,,,,,,,,,,,1.0,1.0,tweet
1471,1471,DT_tweets_3_14.txt,DT,"By the way Hillary & the MSM forgot to mention that Hillary is in the Al-Shabaab terror video.
",By the way: Thought-terminating_Cliches,,,,,,,,,,,,,,,,1.0,1.0,tweet
1472,1472,DT_tweets_411_2.txt,DT,"The @WashingtonPost quickly put together a hit job book on me- comprised of copies of some of their inaccurate stories. Dont buy boring!
",hit job book: Loaded_Language,1.0,,,,,,,,,,,,,,,1.0,,tweet
1473,1473,DT_tweets_415_6.txt,DT,"Just watched recap of #CrookedHillarys speech. Very short and lies. She is the only one fear-mongering!
",She is the only one fear-mongering: Causal_Oversimplification,,,,,,,,1.0,,,,,,,,1.0,,tweet
1474,1474,DT_tweets_433_5.txt,DT,"2016-09-06 13:05:12 @Ler: Message for undecided voters: Please wake up and vote DonaldTrump now! Trump/Pence very important save our America before too late!
","Please wake up and vote DonaldTrump now: Slogans, ""save our America before too late"": Flag-Waving",,,,,,,,,1.0,,,,,,,2.0,,tweet
1475,1475,DT_tweets_437_1.txt,DT,"2016-09-08 04:02:15 Thank you to our fantastic veterans. The reviews and polls from almost everyone of my Commander-in-Chief presentation were great. Nice!
","fantastic veterans: Name_Calling,Labeling",,1.0,,,,,,,,,,,,,,1.0,,tweet
1476,1476,DT_tweets_450_6.txt,DT,"2016-09-14 03:09:37 Why isnt President Obama working instead of campaigning for Hillary Clinton?
",Why isnt President Obama working instead of campaigning for Hillary Clinton: Doubt,,,,,1.0,,,,,,,,,,,1.0,,tweet
1477,1477,DT_tweets_452_15.txt,DT,"2016-09-15 22:46:11 Instead of driving jobs and wealth away AMERICA will become the WORLDS great magnet for innovation & job creation!
",Instead of driving jobs and wealth away AMERICA will become the WORLDS great magnet for innovation & job creation: Doubt,,,,,1.0,,,,,,,,,,,1.0,,tweet
1478,1478,DT_tweets_469_2.txt,DT,"2016-09-26 01:13:40 Really sad news: The great Arnold Palmer the King has died. There was no-one like him - a true champion! He will be truly missed.
","a true champion: Name_Calling,Labeling",,1.0,,,,,,,,,,,,,,1.0,,tweet
1479,1479,DT_tweets_46_21.txt,DT,"Rush Limbaugh is great tells it as he sees it---really honorable guy! Thanks Rush! #Trump2016
","really honorable guy: Name_Calling,Labeling",,1.0,,,,,,,,,,,,,,1.0,,tweet
1480,1480,DT_tweets_470_49.txt,DT,"2016-09-27 20:31:14 RT @GOP: On National #VoterRegistrationDay make sure youre registered to vote so we can #MakeAmericaGreatAgain   ht…
",MakeAmericaGreatAgain: Slogans,,,,,,,,,1.0,,,,,,,1.0,,tweet
1481,1481,DT_tweets_487_13.txt,DT,"RT @TeamTrump: “Police officers are the BEST of us. Law enforcement in this country is a force for GOOD. - @mike_pence #VPDebate #BigLeagu…
",“Police officers are the BEST of us. Law enforcement in this country is a force for GOOD: Flag-Waving,,,,,,,1.0,,,,,,,,,1.0,,tweet
1482,1482,DT_tweets_487_8.txt,DT,"RT @TeamTrump:   has a pay-to-play problem just like Crooked @HillaryClinton #VPDebates #BigLeagueTruth
",has a pay-to-play problem just like Crooked @HillaryClinton: Causal_Oversimplification,,,,,,,,1.0,,,,,,,,1.0,,tweet
1483,1483,DT_tweets_492_27.txt,DT,"Were going to cut taxes BIG LEAGUE for the middle class. Shes raising your taxes and Im lowering your taxes!
","BIG LEAGUE: Loaded_Language, ""Shes raising your taxes and Im lowering your taxes"": Thought-terminating_Cliches",1.0,,,,,,,,,,,,,,,2.0,,tweet
1484,1484,DT_tweets_492_33.txt,DT,"RT @JasonMillerinDC: Is @realDonaldTrump debating Crooked @HillaryClinton or the moderators @AC360 and @MarthaRaddatz? #rattledhillary
","Crooked: Name_Calling,Labeling",,1.0,,,,,,,,,,,,,,1.0,,tweet
1485,1485,DT_tweets_494_2.txt,DT,"Despite winning the second debate in a landslide (every poll) it is hard to do well when Paul Ryan and others give zero support!
",landslide: Loaded_Language,1.0,,,,,,,,,,,,,,,1.0,,tweet
1486,1486,DT_tweets_505_10.txt,DT,"Our thoughts are with the forces fighting ISIS in Iraq. We must never back down against this extreme radical Islami…
","extreme radical Islami: Name_Calling,Labeling",,1.0,,,,,,,,,,,,,,1.0,,tweet
1487,1487,DT_tweets_511_58.txt,DT,"Together we can save American JOBS American LIVES and AMERICAN FUTURES! #Debates
",Together we can save American JOBS American LIVES and AMERICAN FUTURES: Flag-Waving,,,,,,,1.0,,,,,,,,,1.0,,tweet
1488,1488,DT_tweets_511_64.txt,DT,"I started this campaign to Make America Great Again. Thats what Im going to do. #MAGA #debate
","I started this campaign to Make America Great Again: Slogans, ""Thats what Im going to do"": Thought-terminating_Cliches, ""MAGA"": Slogans",,,,,,,,,2.0,,,,,,,3.0,,tweet
1489,1489,DT_tweets_511_65.txt,DT,"We cannot take four more years of Barack Obama and thats what youll get if you vote for Hillary. #BigLeagueTruth
",We cannot take four more years of Barack Obama and thats what youll get if you vote for Hillary: Appeal_to_fear-prejudice,,,,,,1.0,,,,,,,,,,1.0,,tweet
1490,1490,DT_tweets_511_70.txt,DT,"Join the MOVEMENT to #MAGA!
",MAGA: Slogans,,,,,,,,,1.0,,,,,,,1.0,,tweet
1491,1491,DT_tweets_515_3.txt,DT,"Just returned from Pennsylvania where we will be bringing back their jobs. Amazing crowd. Will be going back tomorrow to Gettysburg!
",Amazing crowd: Loaded_Language,1.0,,,,,,,,,,,,,,,1.0,,tweet
1492,1492,DT_tweets_519_14.txt,DT,"Join me LIVE on my Facebook page in St. Augustine Florida! Lets #DrainTheSwamp & MAKE AMERICA GREAT AGAIN!…
",Lets #DrainTheSwamp & MAKE AMERICA GREAT AGAIN: Slogans,,,,,,,,,1.0,,,,,,,1.0,,tweet
1493,1493,DT_tweets_535_6.txt,DT,"Praying for the families of the two Iowa police who were ambushed this morning. An attack on those who keep us safe is an attack on us all.
","Praying: Loaded_Language, ""An attack on those who keep us safe is an attack on us all"": Appeal_to_fear-prejudice",1.0,,,,,,,,,,,,,,,2.0,,tweet
1494,1494,DT_tweets_72_4.txt,DT,"Live Free or Die: A motto for the whole country to follow. #NewHampshire #FITN #VoteTrumpNH
",Live Free or Die: Slogans,,,,,,,,,1.0,,,,,,,1.0,,tweet
1495,1495,DT_tweets_89_2.txt,DT,"Nasty Ted Cruz is at it again- same dirty tricks he used w/ @RealBenCarson- saying I may not be on ballot & I hold liberal positions. LIES!
","Nasty: Loaded_Language, ""dirty tricks"": Loaded_Language, ""LIES"": Loaded_Language",3.0,,,,,,,,,,,,,,,3.0,,tweet
1496,1496,DT_tweets_92_1.txt,DT,"Funny that Jeb(!) didnt want help from his family in his failed campaign and didnt even want to use his last name.Then mommy now brother!
","Jeb: Name_Calling,Labeling, ""failed"": Loaded_Language",,1.0,,,,,,,,,,,,,,2.0,,tweet
1497,1497,HC_others_246.txt,HC,Were therefore deeply troubled by his continued lack of interest in and knowledge of essential foreign policy and national security issues,deeply troubled: Repetition,,,1.0,,,,,,,,,,,,,1.0,,others
1498,1498,HC_others_246.txt,HC,Thats surprising to say the least – particularly given the dangerous proposals were hearing from Republicans on using torture and keeping the Guantanamo Bay detention facility open,dangerous: Repetition,,,1.0,,,,,,,,,,,,,1.0,,others
1499,1499,HC_others_246.txt,HC,"America needs a President who has given serious thought to how she or he would approach the serious challenges were facing and who will be ready to lead on day one."" Jeremy B",America: Doubt,,,,,1.0,,,,,,,,,,,1.0,,others
1500,1500,HC_others_246.txt,HC,"Feldman former Special Representative for Afghanistan and Pakistan Phil Gordon former White House Coordinator for the Middle East Julianne (""Julie"") Smith former Deputy National Security Advisor to the Vice President of the United States Morton H","""""""Julie"""""": Repetition",,,1.0,,,,,,,,,,,,,1.0,,others
1501,1501,HC_others_252.txt,HC,"""Donald Trump recently discovered a new love for Americas veterans promising that a Trump administration will treat them really really well","Americas: Doubt, ""a Trump"": Doubt, ""really really well"": Doubt",,,,,3.0,,,,,,,,,,,3.0,,others
1502,1502,HC_others_252.txt,HC,Yet after a publicity stunt earlier this year when he ditched a GOP debate to hold an event on behalf of veterans his campaign  more than half of the $6 million dollars it allegedly raised,publicity stunt: Repetition,,,1.0,,,,,,,,,,,,,1.0,,others
1503,1503,HC_others_252.txt,HC,"He  that these Americans who were simply trying to earn a living in the country they gave so much to defend were clogging and seriously downgrading the area."" ""And yet even as Donald Trump denigrates our nations current veterans hes putting our future veterans at risk with a risky and incoherent foreign policy","Americans: Doubt, ""denigrates our nations current veterans hes putting our future veterans at risk with a risky and incoherent foreign policy"": Flag-Waving",,,,,1.0,,,,,,,,,,,2.0,,others
1504,1504,HC_others_252.txt,HC,  and  national security professionals agree that a Trump administration would make America dangerously less safe while reducing its standing and influence in the world,"a Trump administration: Repetition, ""America dangerously less safe"": Appeal_to_fear-prejudice",,,1.0,,,,,,,,,,,,,2.0,,others
1505,1505,HC_others_252.txt,HC,His embrace of both military adventurism and isolationism and his support of the use of torture will not only recklessly place our troops in harms way but will dramatically increase the risk to our service members serving in operations overseas,not only recklessly place our troops in harms way but will dramatically increase the risk to our service members serving in operations overseas: Appeal_to_fear-prejudice,,,,,,1.0,,,,,,,,,,1.0,,others
1506,1506,HC_others_252.txt,HC,Trumps policies are detrimental to the young men and women who volunteer to serve this country from the moment they join the armed services to the end of their career civilian or military,Trumps policies are detrimental to the young men and women who volunteer to serve this country: Flag-Waving,,,,,,,1.0,,,,,,,,,1.0,,others
1507,1507,HC_others_332.txt,HC,"""Donald Trump asks what the African American community has to lose by voting for him","""""""Donald Trump asks what the African American community has to lose by voting for him The"": Causal_Oversimplification",,,,,,,,1.0,,,,,,,,1.0,,others
1508,1508,HC_others_332.txt,HC,The answer is everything from a man who questions the citizenship of the first African American President courts white supremacists and has been sued for housing discrimination against communities of color,"""a man who questions the citizenship of the first African American President courts white supremacists and has been sued for housing discrimination against communities of color """""": Name_Calling,Labeling",,1.0,,,,,,,,,,,,,,1.0,,others
1509,1509,HC_others_332.txt,HC,"""Trump painting the entire community as living in poverty with no jobs continues to show he is completely out of touch with the African American community."" xa0""The employees allegedly directed blacks and Puerto Ricans away from buildings with mostly white tenants and steered them toward properties that had many minorities the government filings alleged","""""""Trump"": Repetition, """"continues to show he is completely out of touch with the African American community."""""""": Doubt",,,1.0,,,,,,,,,,,,,2.0,,others
